Date/Time,07_06_19,15:10,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.1,,
Results,,,
Time,Green,Blue,Ratio
 0.50, 1.00, 1.00, 1.00
 1.00,446.00,1712.00, 0.26
 1.50,505.00,1948.00, 0.26
 2.00,519.00,2019.00, 0.26
 2.50,539.00,2014.00, 0.27
 3.00,542.00,1959.00, 0.28
 3.50,498.00,2091.00, 0.24
 4.00,546.00,2006.00, 0.27
 4.50,533.00,2047.00, 0.26
 5.00,513.00,2048.00, 0.25
 5.50,519.00,2063.00, 0.25
 6.00,543.00,2008.00, 0.27
 6.50,548.00,2128.00, 0.26
 7.00,500.00,2026.00, 0.25
 7.50,528.00,2154.00, 0.25
 8.00,577.00,2111.00, 0.27
 8.50,542.00,2048.00, 0.26
 9.00,543.00,2057.00, 0.26
 9.50,566.00,2019.00, 0.28
10.00,519.00,2076.00, 0.25
10.50,542.00,2021.00, 0.27
11.00,527.00,2056.00, 0.26
11.50,542.00,2068.00, 0.26
12.00,501.00,2077.00, 0.24
12.50,534.00,2004.00, 0.27
13.00,521.00,2021.00, 0.26
13.50,519.00,2126.00, 0.24
14.00,506.00,2176.00, 0.23
14.50,503.00,2083.00, 0.24
15.00,543.00,2044.00, 0.27
15.50,529.00,2068.00, 0.26
16.00,541.00,2146.00, 0.25
16.50,540.00,2093.00, 0.26
17.00,496.00,2115.00, 0.23
17.50,509.00,2118.00, 0.24
18.00,544.00,2058.00, 0.26
18.50,515.00,2067.00, 0.25
19.00,477.00,2015.00, 0.24
19.50,502.00,2231.00, 0.23
20.00,517.00,2050.00, 0.25
20.50,492.00,2047.00, 0.24
21.00,500.00,2027.00, 0.25
21.50,517.00,2224.00, 0.23
22.00,494.00,2031.00, 0.24
22.50,497.00,2153.00, 0.23
23.00,476.00,2047.00, 0.23
23.50,435.00,2060.00, 0.21
24.00,468.00,2010.00, 0.23
24.50,453.00,2041.00, 0.22
25.00,516.00,2034.00, 0.25
25.50,489.00,1992.00, 0.25
26.00,465.00,2061.00, 0.23
26.50,503.00,2034.00, 0.25
27.00,469.00,2018.00, 0.23
27.50,494.00,2050.00, 0.24
28.00,495.00,1997.00, 0.25
28.50,474.00,2025.00, 0.23
29.00,433.00,1960.00, 0.22
29.50,436.00,1979.00, 0.22
30.00,419.00,2001.00, 0.21
30.50,445.00,1993.00, 0.22
31.00,443.00,1964.00, 0.23
31.50,443.00,1982.00, 0.22
32.00,436.00,1939.00, 0.22
32.50,468.00,1907.00, 0.25
33.00,384.00,1905.00, 0.20
33.50,436.00,1967.00, 0.22
34.00,468.00,1984.00, 0.24
34.50,415.00,2065.00, 0.20
35.00,422.00,1975.00, 0.21
35.50,396.00,1940.00, 0.20
36.00,400.00,1980.00, 0.20
36.50,459.00,1969.00, 0.23
37.00,422.00,1858.00, 0.23
37.50,397.00,1902.00, 0.21
38.00,436.00,1915.00, 0.23
38.50,417.00,1951.00, 0.21
39.00,375.00,1881.00, 0.20
39.50,377.00,1970.00, 0.19
40.00,412.00,1923.00, 0.21
40.50,402.00,1874.00, 0.21
41.00,387.00,1830.00, 0.21
41.50,391.00,1885.00, 0.21
42.00,411.00,1847.00, 0.22
42.50,402.00,1909.00, 0.21
43.00,409.00,1832.00, 0.22
43.50,400.00,1921.00, 0.21
44.00,384.00,1802.00, 0.21
44.50,396.00,1834.00, 0.22
45.00,394.00,1900.00, 0.21
45.50,371.00,1858.00, 0.20
46.00,395.00,1845.00, 0.21
46.50,359.00,1869.00, 0.19
47.00,351.00,1864.00, 0.19
47.50,371.00,1842.00, 0.20
48.00,405.00,1838.00, 0.22
48.50,349.00,1856.00, 0.19
49.00,351.00,1848.00, 0.19
49.50,356.00,1832.00, 0.19
50.00,379.00,1863.00, 0.20
50.50,363.00,1792.00, 0.20
51.00,329.00,1779.00, 0.18
51.50,359.00,1747.00, 0.21
52.00,358.00,1764.00, 0.20
52.50,353.00,1805.00, 0.20
53.00,338.00,1830.00, 0.18
53.50,359.00,1761.00, 0.20
54.00,345.00,1790.00, 0.19
54.50,344.00,1778.00, 0.19
55.00,361.00,1850.00, 0.20
55.50,339.00,1817.00, 0.19
56.00,349.00,1724.00, 0.20
56.50,325.00,1714.00, 0.19
57.00,328.00,1812.00, 0.18
57.50,338.00,1796.00, 0.19
58.00,357.00,1906.00, 0.19
58.50,332.00,1749.00, 0.19
59.00,344.00,1746.00, 0.20
59.50,321.00,1856.00, 0.17
60.00,358.00,1754.00, 0.20
60.50,311.00,1798.00, 0.17
61.00,301.00,1788.00, 0.17
61.50,313.00,1740.00, 0.18
62.00,346.00,1744.00, 0.20
62.50,308.00,1769.00, 0.17
63.00,335.00,1720.00, 0.19
63.50,290.00,1716.00, 0.17
64.00,320.00,1756.00, 0.18
64.50,322.00,1702.00, 0.19
65.00,347.00,1672.00, 0.21
65.50,321.00,1781.00, 0.18
66.00,320.00,1747.00, 0.18
66.50,286.00,1715.00, 0.17
67.00,311.00,1709.00, 0.18
67.50,377.00,1812.00, 0.21
68.00,345.00,1791.00, 0.19
68.50,308.00,1738.00, 0.18
69.00,312.00,1707.00, 0.18
69.50,302.00,1668.00, 0.18
70.00,343.00,1736.00, 0.20
70.50,315.00,1669.00, 0.19
71.00,286.00,1675.00, 0.17
71.50,318.00,1664.00, 0.19
72.00,288.00,1695.00, 0.17
72.50,301.00,1713.00, 0.18
73.00,298.00,1633.00, 0.18
73.50,297.00,1718.00, 0.17
74.00,324.00,1703.00, 0.19
74.50,303.00,1624.00, 0.19
75.00,322.00,1628.00, 0.20
75.50,276.00,1699.00, 0.16
76.00,311.00,1746.00, 0.18
76.50,292.00,1681.00, 0.17
77.00,320.00,1600.00, 0.20
77.50,284.00,1690.00, 0.17
78.00,312.00,1706.00, 0.18
78.50,288.00,1668.00, 0.17
79.00,282.00,1714.00, 0.16
79.50,306.00,1638.00, 0.19
80.00,278.00,1701.00, 0.16
80.50,317.00,1699.00, 0.19
81.00,269.00,1604.00, 0.17
81.50,273.00,1664.00, 0.16
82.00,276.00,1622.00, 0.17
82.50,294.00,1574.00, 0.19
83.00,270.00,1709.00, 0.16
83.50,269.00,1592.00, 0.17
84.00,273.00,1561.00, 0.17
84.50,278.00,1682.00, 0.17
85.00,288.00,1709.00, 0.17
85.50,311.00,1603.00, 0.19
86.00,284.00,1618.00, 0.18
86.50,263.00,1648.00, 0.16
87.00,262.00,1646.00, 0.16
87.50,246.00,1575.00, 0.16
88.00,258.00,1615.00, 0.16
88.50,288.00,1641.00, 0.18
89.00,245.00,1579.00, 0.16
89.50,267.00,1636.00, 0.16
90.00,286.00,1607.00, 0.18
90.50,293.00,1691.00, 0.17
91.00,262.00,1621.00, 0.16
91.50,237.00,1597.00, 0.15
92.00,263.00,1537.00, 0.17
92.50,252.00,1629.00, 0.15
93.00,258.00,1605.00, 0.16
93.50,279.00,1634.00, 0.17
94.00,267.00,1650.00, 0.16
94.50,261.00,1583.00, 0.16
95.00,251.00,1594.00, 0.16
95.50,247.00,1621.00, 0.15
96.00,245.00,1516.00, 0.16
96.50,255.00,1583.00, 0.16
97.00,295.00,1642.00, 0.18
97.50,256.00,1525.00, 0.17
98.00,251.00,1563.00, 0.16
98.50,228.00,1602.00, 0.14
99.00,272.00,1546.00, 0.18
99.50,236.00,1584.00, 0.15
100.00,227.00,1493.00, 0.15
100.50,252.00,1496.00, 0.17
101.00,253.00,1579.00, 0.16
101.50,258.00,1493.00, 0.17
102.00,263.00,1576.00, 0.17
102.50,239.00,1570.00, 0.15
103.00,252.00,1607.00, 0.16
103.50,246.00,1498.00, 0.16
104.00,247.00,1484.00, 0.17
104.50,232.00,1538.00, 0.15
105.00,249.00,1564.00, 0.16
105.50,248.00,1568.00, 0.16
106.00,275.00,1594.00, 0.17
106.50,233.00,1546.00, 0.15
107.00,233.00,1508.00, 0.15
107.50,266.00,1575.00, 0.17
108.00,251.00,1523.00, 0.16
108.50,259.00,1545.00, 0.17
109.00,249.00,1476.00, 0.17
109.50,259.00,1577.00, 0.16
110.00,243.00,1527.00, 0.16
110.50,256.00,1528.00, 0.17
111.00,236.00,1474.00, 0.16
111.50,248.00,1544.00, 0.16
112.00,225.00,1477.00, 0.15
112.50,253.00,1580.00, 0.16
113.00,227.00,1527.00, 0.15
113.50,258.00,1634.00, 0.16
114.00,239.00,1494.00, 0.16
114.50,252.00,1548.00, 0.16
115.00,217.00,1565.00, 0.14
115.50,231.00,1498.00, 0.15
116.00,262.00,1543.00, 0.17
116.50,225.00,1520.00, 0.15
117.00,226.00,1490.00, 0.15
117.50,239.00,1504.00, 0.16
118.00,245.00,1549.00, 0.16
118.50,225.00,1526.00, 0.15
119.00,228.00,1541.00, 0.15
119.50,224.00,1432.00, 0.16
120.00,222.00,1501.00, 0.15
120.50,221.00,1453.00, 0.15
121.00,228.00,1572.00, 0.15
121.50,230.00,1494.00, 0.15
122.00,238.00,1520.00, 0.16
122.50,203.00,1433.00, 0.14
123.00,232.00,1480.00, 0.16
123.50,236.00,1469.00, 0.16
124.00,227.00,1521.00, 0.15
124.50,241.00,1492.00, 0.16
125.00,242.00,1531.00, 0.16
125.50,207.00,1410.00, 0.15
126.00,216.00,1473.00, 0.15
126.50,222.00,1444.00, 0.15
127.00,240.00,1407.00, 0.17
127.50,227.00,1511.00, 0.15
128.00,216.00,1449.00, 0.15
128.50,225.00,1462.00, 0.15
129.00,188.00,1509.00, 0.12
129.50,223.00,1445.00, 0.15
130.00,215.00,1520.00, 0.14
130.50,244.00,1445.00, 0.17
131.00,209.00,1471.00, 0.14
131.50,200.00,1537.00, 0.13
132.00,216.00,1443.00, 0.15
132.50,194.00,1507.00, 0.13
133.00,222.00,1519.00, 0.15
133.50,219.00,1425.00, 0.15
134.00,189.00,1468.00, 0.13
134.50,229.00,1410.00, 0.16
135.00,192.00,1467.00, 0.13
135.50,222.00,1477.00, 0.15
136.00,227.00,1417.00, 0.16
136.50,228.00,1410.00, 0.16
137.00,197.00,1422.00, 0.14
137.50,228.00,1437.00, 0.16
138.00,232.00,1491.00, 0.16
138.50,209.00,1429.00, 0.15
139.00,197.00,1529.00, 0.13
139.50,207.00,1483.00, 0.14
140.00,197.00,1460.00, 0.13
140.50,207.00,1476.00, 0.14
141.00,189.00,1490.00, 0.13
141.50,212.00,1490.00, 0.14
142.00,206.00,1476.00, 0.14
142.50,230.00,1470.00, 0.16
143.00,187.00,1459.00, 0.13
143.50,225.00,1532.00, 0.15
144.00,228.00,1484.00, 0.15
144.50,212.00,1464.00, 0.14
145.00,230.00,1474.00, 0.16
145.50,220.00,1475.00, 0.15
146.00,199.00,1516.00, 0.13
146.50,199.00,1443.00, 0.14
147.00,213.00,1439.00, 0.15
147.50,218.00,1445.00, 0.15
148.00,202.00,1459.00, 0.14
148.50,207.00,1420.00, 0.15
149.00,190.00,1461.00, 0.13
149.50,194.00,1446.00, 0.13
150.00,189.00,1515.00, 0.12
150.50,192.00,1487.00, 0.13
151.00,185.00,1507.00, 0.12
151.50,168.00,1482.00, 0.11
152.00,210.00,1500.00, 0.14
152.50,210.00,1535.00, 0.14
153.00,226.00,1500.00, 0.15
153.50,226.00,1463.00, 0.15
154.00,207.00,1463.00, 0.14
154.50,182.00,1488.00, 0.12
155.00,215.00,1468.00, 0.15
155.50,215.00,1493.00, 0.14
156.00,203.00,1507.00, 0.13
156.50,250.00,1461.00, 0.17
157.00,217.00,1545.00, 0.14
157.50,205.00,1439.00, 0.14
158.00,216.00,1487.00, 0.15
158.50,204.00,1408.00, 0.14
159.00,219.00,1545.00, 0.14
159.50,203.00,1508.00, 0.13
160.00,207.00,1497.00, 0.14
160.50,185.00,1551.00, 0.12
161.00,239.00,1571.00, 0.15
161.50,224.00,1563.00, 0.14
162.00,212.00,1543.00, 0.14
162.50,238.00,1473.00, 0.16
163.00,215.00,1612.00, 0.13
163.50,212.00,1510.00, 0.14
164.00,219.00,1622.00, 0.14
164.50,210.00,1592.00, 0.13
165.00,229.00,1593.00, 0.14
165.50,220.00,1615.00, 0.14
166.00,235.00,1668.00, 0.14
166.50,216.00,1656.00, 0.13
167.00,245.00,1662.00, 0.15
167.50,243.00,1701.00, 0.14
168.00,244.00,1647.00, 0.15
168.50,245.00,1634.00, 0.15
169.00,203.00,1674.00, 0.12
169.50,244.00,1792.00, 0.14
170.00,275.00,1771.00, 0.16
170.50,217.00,1760.00, 0.12
171.00,289.00,1783.00, 0.16
171.50,287.00,1833.00, 0.16
172.00,246.00,1879.00, 0.13
172.50,249.00,1896.00, 0.13
173.00,285.00,1940.00, 0.15
173.50,232.00,2009.00, 0.12
174.00,274.00,1948.00, 0.14
174.50,272.00,1969.00, 0.14
175.00,266.00,2036.00, 0.13
175.50,295.00,2033.00, 0.15
176.00,264.00,2114.00, 0.12
176.50,285.00,2112.00, 0.13
177.00,284.00,2218.00, 0.13
177.50,288.00,2178.00, 0.13
178.00,301.00,2248.00, 0.13
178.50,305.00,2206.00, 0.14
179.00,303.00,2324.00, 0.13
179.50,297.00,2306.00, 0.13
180.00,301.00,2381.00, 0.13
180.50,303.00,2459.00, 0.12
181.00,301.00,2458.00, 0.12
181.50,297.00,2524.00, 0.12
182.00,307.00,2684.00, 0.11
182.50,294.00,2746.00, 0.11
183.00,334.00,2644.00, 0.13
183.50,331.00,2793.00, 0.12
184.00,351.00,2865.00, 0.12
184.50,354.00,2869.00, 0.12
185.00,356.00,2960.00, 0.12
185.50,348.00,3058.00, 0.11
186.00,356.00,3020.00, 0.12
186.50,384.00,3157.00, 0.12
187.00,388.00,3165.00, 0.12
187.50,341.00,3215.00, 0.11
188.00,321.00,3354.00, 0.10
188.50,381.00,3416.00, 0.11
189.00,398.00,3422.00, 0.12
189.50,396.00,3507.00, 0.11
190.00,382.00,3600.00, 0.11
190.50,400.00,3774.00, 0.11
191.00,402.00,3779.00, 0.11
191.50,407.00,3904.00, 0.10
192.00,446.00,3971.00, 0.11
192.50,403.00,4092.00, 0.10
193.00,407.00,4094.00, 0.10
193.50,454.00,4278.00, 0.11
194.00,448.00,4267.00, 0.10
194.50,442.00,4427.00, 0.10
195.00,468.00,4573.00, 0.10
195.50,473.00,4663.00, 0.10
196.00,493.00,4600.00, 0.11
196.50,496.00,5011.00, 0.10
197.00,495.00,5062.00, 0.10
197.50,476.00,5075.00, 0.09
198.00,504.00,5241.00, 0.10
198.50,503.00,5252.00, 0.10
199.00,532.00,5455.00, 0.10
199.50,509.00,5610.00, 0.09
200.00,499.00,5769.00, 0.09
200.50,558.00,5878.00, 0.09
201.00,524.00,5969.00, 0.09
201.50,558.00,5964.00, 0.09
202.00,553.00,6313.00, 0.09
202.50,597.00,6338.00, 0.09
203.00,551.00,6555.00, 0.08
203.50,571.00,6566.00, 0.09
204.00,587.00,6648.00, 0.09
204.50,643.00,6738.00, 0.10
205.00,583.00,6929.00, 0.08
205.50,642.00,7070.00, 0.09
206.00,608.00,7305.00, 0.08
206.50,624.00,7263.00, 0.09
207.00,630.00,7495.00, 0.08
207.50,639.00,7660.00, 0.08
208.00,691.00,7637.00, 0.09
208.50,626.00,7803.00, 0.08
209.00,704.00,8087.00, 0.09
209.50,672.00,8128.00, 0.08
210.00,709.00,8359.00, 0.08
210.50,684.00,8287.00, 0.08
211.00,692.00,8365.00, 0.08
211.50,682.00,8586.00, 0.08
212.00,670.00,8751.00, 0.08
212.50,751.00,8765.00, 0.09
213.00,705.00,8832.00, 0.08
213.50,708.00,9197.00, 0.08
214.00,804.00,9234.00, 0.09
214.50,758.00,9489.00, 0.08
215.00,743.00,9705.00, 0.08
215.50,732.00,9796.00, 0.07
216.00,780.00,9777.00, 0.08
216.50,790.00,10004.00, 0.08
217.00,762.00,10019.00, 0.08
217.50,717.00,10072.00, 0.07
218.00,814.00,10449.00, 0.08
218.50,816.00,10579.00, 0.08
219.00,791.00,10769.00, 0.07
219.50,806.00,10638.00, 0.08
220.00,822.00,10615.00, 0.08
220.50,890.00,11090.00, 0.08
221.00,785.00,11138.00, 0.07
221.50,836.00,11175.00, 0.07
222.00,858.00,11368.00, 0.08
222.50,878.00,11433.00, 0.08
223.00,852.00,11637.00, 0.07
223.50,898.00,11612.00, 0.08
224.00,871.00,11791.00, 0.07
224.50,874.00,11937.00, 0.07
225.00,877.00,12174.00, 0.07
225.50,886.00,12065.00, 0.07
226.00,942.00,12358.00, 0.08
226.50,877.00,12485.00, 0.07
227.00,874.00,12483.00, 0.07
227.50,928.00,12720.00, 0.07
228.00,929.00,12734.00, 0.07
228.50,894.00,13041.00, 0.07
229.00,906.00,12974.00, 0.07
229.50,918.00,12931.00, 0.07
230.00,950.00,13253.00, 0.07
230.50,926.00,13492.00, 0.07
231.00,959.00,13274.00, 0.07
231.50,892.00,13692.00, 0.07
232.00,943.00,13527.00, 0.07
232.50,916.00,13737.00, 0.07
233.00,964.00,13830.00, 0.07
233.50,1012.00,14106.00, 0.07
234.00,1009.00,13948.00, 0.07
234.50,948.00,13861.00, 0.07
235.00,945.00,14031.00, 0.07
235.50,970.00,14355.00, 0.07
236.00,1030.00,14220.00, 0.07
236.50,987.00,14546.00, 0.07
237.00,982.00,14489.00, 0.07
237.50,962.00,14686.00, 0.07
238.00,976.00,14747.00, 0.07
238.50,992.00,14778.00, 0.07
239.00,1017.00,14526.00, 0.07
239.50,993.00,14894.00, 0.07
240.00,1040.00,15071.00, 0.07
240.50,1017.00,14890.00, 0.07
241.00,988.00,14968.00, 0.07
241.50,983.00,15128.00, 0.06
242.00,971.00,15375.00, 0.06
242.50,1026.00,15172.00, 0.07
243.00,1033.00,15021.00, 0.07
243.50,1006.00,15385.00, 0.07
244.00,1041.00,15563.00, 0.07
244.50,1044.00,15376.00, 0.07
245.00,1024.00,15708.00, 0.07
245.50,963.00,15717.00, 0.06
246.00,1008.00,15823.00, 0.06
246.50,1035.00,15644.00, 0.07
247.00,1081.00,15740.00, 0.07
247.50,1015.00,15842.00, 0.06
248.00,1047.00,15987.00, 0.07
248.50,1031.00,15913.00, 0.06
249.00,1057.00,16237.00, 0.07
249.50,1067.00,16160.00, 0.07
250.00,1086.00,16055.00, 0.07
250.50,1049.00,16231.00, 0.06
251.00,1047.00,16211.00, 0.06
251.50,1086.00,16339.00, 0.07
252.00,969.00,16258.00, 0.06
252.50,1055.00,16634.00, 0.06
253.00,1026.00,16373.00, 0.06
253.50,1071.00,16590.00, 0.06
254.00,1024.00,16253.00, 0.06
254.50,1062.00,16787.00, 0.06
255.00,1073.00,16612.00, 0.06
255.50,1082.00,16473.00, 0.07
256.00,1041.00,16632.00, 0.06
256.50,1104.00,16967.00, 0.07
257.00,1126.00,16909.00, 0.07
257.50,1081.00,16478.00, 0.07
258.00,1050.00,16737.00, 0.06
258.50,1039.00,16996.00, 0.06
259.00,1049.00,17091.00, 0.06
259.50,1124.00,17180.00, 0.07
260.00,1094.00,16899.00, 0.06
260.50,1058.00,17124.00, 0.06
261.00,1070.00,17109.00, 0.06
261.50,1131.00,17079.00, 0.07
262.00,1020.00,17177.00, 0.06
262.50,1018.00,17122.00, 0.06
263.00,1069.00,17329.00, 0.06
263.50,1130.00,17233.00, 0.07
264.00,1088.00,17438.00, 0.06
264.50,1039.00,17256.00, 0.06
265.00,1108.00,17424.00, 0.06
265.50,1007.00,17269.00, 0.06
266.00,1021.00,17267.00, 0.06
266.50,1100.00,17201.00, 0.06
267.00,1053.00,17316.00, 0.06
267.50,1048.00,17461.00, 0.06
268.00,1042.00,17386.00, 0.06
268.50,1054.00,17448.00, 0.06
269.00,1044.00,17534.00, 0.06
269.50,1045.00,17565.00, 0.06
270.00,1009.00,17695.00, 0.06
270.50,1056.00,17581.00, 0.06
271.00,1074.00,17861.00, 0.06
271.50,1056.00,17740.00, 0.06
272.00,1080.00,17327.00, 0.06
272.50,1092.00,17412.00, 0.06
273.00,1071.00,17550.00, 0.06
273.50,1030.00,17723.00, 0.06
274.00,1094.00,17622.00, 0.06
274.50,1079.00,17533.00, 0.06
275.00,1035.00,17658.00, 0.06
275.50,1105.00,17706.00, 0.06
276.00,1022.00,17956.00, 0.06
276.50,1080.00,17720.00, 0.06
277.00,1083.00,17848.00, 0.06
277.50,1055.00,17842.00, 0.06
278.00,1045.00,17916.00, 0.06
278.50,1100.00,18084.00, 0.06
279.00,1096.00,17647.00, 0.06
279.50,1084.00,18019.00, 0.06
280.00,1058.00,17749.00, 0.06
280.50,1026.00,18049.00, 0.06
281.00,1046.00,18034.00, 0.06
281.50,1095.00,17962.00, 0.06
282.00,1088.00,17801.00, 0.06
282.50,1147.00,18139.00, 0.06
283.00,1069.00,18098.00, 0.06
283.50,1056.00,18217.00, 0.06
284.00,1052.00,18173.00, 0.06
284.50,1101.00,18040.00, 0.06
285.00,1135.00,17861.00, 0.06
285.50,1055.00,18224.00, 0.06
286.00,1049.00,18221.00, 0.06
286.50,1048.00,18121.00, 0.06
287.00,1071.00,18110.00, 0.06
287.50,1065.00,18125.00, 0.06
288.00,1100.00,18274.00, 0.06
288.50,1113.00,18280.00, 0.06
289.00,1037.00,18048.00, 0.06
289.50,1093.00,18229.00, 0.06
290.00,1119.00,18361.00, 0.06
290.50,1098.00,18187.00, 0.06
291.00,1085.00,18316.00, 0.06
291.50,1089.00,18437.00, 0.06
292.00,1062.00,18224.00, 0.06
292.50,1114.00,18646.00, 0.06
293.00,1041.00,18391.00, 0.06
293.50,1058.00,18293.00, 0.06
294.00,1080.00,18134.00, 0.06
294.50,1075.00,18775.00, 0.06
295.00,1060.00,18665.00, 0.06
295.50,1013.00,18395.00, 0.06
296.00,1037.00,18380.00, 0.06
296.50,1059.00,18433.00, 0.06
297.00,1039.00,18368.00, 0.06
297.50,1043.00,18594.00, 0.06
298.00,1066.00,18754.00, 0.06
298.50,1061.00,18482.00, 0.06
299.00,1124.00,18624.00, 0.06
299.50,1065.00,18546.00, 0.06
300.00,1088.00,18533.00, 0.06
300.50,1049.00,18768.00, 0.06
301.00,1101.00,18551.00, 0.06
301.50,1070.00,18554.00, 0.06
302.00,1116.00,18628.00, 0.06
302.50,1111.00,18445.00, 0.06
303.00,1062.00,18560.00, 0.06
303.50,1032.00,18659.00, 0.06
304.00,1096.00,18507.00, 0.06
304.50,1037.00,18814.00, 0.06
305.00,1032.00,18686.00, 0.06
305.50,1066.00,18723.00, 0.06
306.00,1094.00,18553.00, 0.06
306.50,1068.00,18893.00, 0.06
307.00,1082.00,18889.00, 0.06
307.50,1036.00,18918.00, 0.05
308.00,1064.00,18973.00, 0.06
308.50,1076.00,18631.00, 0.06
309.00,1037.00,18716.00, 0.06
309.50,1089.00,18696.00, 0.06
310.00,1077.00,18853.00, 0.06
310.50,1052.00,18622.00, 0.06
311.00,1063.00,18876.00, 0.06
311.50,1068.00,18928.00, 0.06
312.00,1116.00,18924.00, 0.06
312.50,1053.00,18981.00, 0.06
313.00,1061.00,18717.00, 0.06
313.50,1001.00,18924.00, 0.05
314.00,1078.00,19014.00, 0.06
314.50,1083.00,19159.00, 0.06
315.00,1051.00,18959.00, 0.06
315.50,1058.00,19058.00, 0.06
316.00,1047.00,18945.00, 0.06
316.50,1076.00,18934.00, 0.06
317.00,1065.00,18888.00, 0.06
317.50,1007.00,19117.00, 0.05
318.00,1054.00,19217.00, 0.05
318.50,1046.00,19136.00, 0.05
319.00,1034.00,18834.00, 0.05
319.50,1046.00,19085.00, 0.05
320.00,1033.00,19123.00, 0.05
320.50,1091.00,19184.00, 0.06
321.00,1024.00,18904.00, 0.05
321.50,1072.00,18921.00, 0.06
322.00,1081.00,18990.00, 0.06
322.50,1060.00,19047.00, 0.06
323.00,1036.00,19136.00, 0.05
323.50,1121.00,19152.00, 0.06
324.00,1101.00,19317.00, 0.06
324.50,1082.00,19107.00, 0.06
325.00,1181.00,19173.00, 0.06
325.50,1020.00,19356.00, 0.05
326.00,1050.00,19612.00, 0.05
326.50,1116.00,19218.00, 0.06
327.00,1087.00,19386.00, 0.06
327.50,1128.00,19474.00, 0.06
328.00,1072.00,19266.00, 0.06
328.50,1012.00,18979.00, 0.05
329.00,1081.00,19323.00, 0.06
329.50,1142.00,19398.00, 0.06
330.00,1037.00,19511.00, 0.05
330.50,1091.00,19559.00, 0.06
331.00,1076.00,19181.00, 0.06
331.50,1110.00,19193.00, 0.06
332.00,1088.00,19534.00, 0.06
332.50,1124.00,19318.00, 0.06
333.00,1141.00,19268.00, 0.06
333.50,1079.00,19471.00, 0.06
334.00,1041.00,19408.00, 0.05
334.50,1078.00,19449.00, 0.06
335.00,1112.00,19433.00, 0.06
335.50,1084.00,19441.00, 0.06
336.00,1030.00,19623.00, 0.05
336.50,988.00,19291.00, 0.05
337.00,1076.00,19421.00, 0.06
337.50,1063.00,19545.00, 0.05
